adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/cdGuUnVxlngUNjfl7APfZLrQiZx.jpg,"[18, 80, 36]",514575,La noche de 12 años,es,La noche de 12 años,"Año 1973. Uruguay está bajo el poder de la dictadura militar. Una noche de otoño, nueve presos Tupamaros son sacados de sus celdas en una operación militar secreta. La orden es precisa: ""como no pudimos matarles, vamos a volverles locos"". Los tres hombres permanecerán aislados durante 12 años. Durante más de una década, los presos permanecerán aislados en diminutas celdas en dónde pasarán la mayoría del tiempo encapuchados, atados, en silencio, privados de sus necesidades básicas, apenas alimentados, y viendo reducidos al mínimo sus sentidos. Entre ellos estaba Pepe Mújica, quien más tarde llegó a convertirse en presidente de Uruguay.",1.0317,/mPipNlgQ63KmDEmKzMtKgF9cgBw.jpg,2018-09-20,False,False,7.35,304
False,/j9NGh8z7v2mLpGKkvUAHox81bqi.jpg,"[18, 10749]",64682,El gran Gatsby,en,The Great Gatsby,"Adaptación de la novela homónima de F. Scott Fitzgerald. En la alta sociedad norteamericana, llama la atención la presencia de Gatsby, un hombre misterioso e inmensamente rico, al que todos consideran un advenedizo, lo que no impide que acudan a sus fastuosas fiestas. Gatsby vive obsesionado con la idea de recuperar al amor de su juventud.",7.764,/j4lLlVyOLzNVlLcBz6UGsAvSG2V.jpg,2013-05-09,False,False,7.35,12996
False,/iQQ4jjYV8fgdEHDgkgSrc4mWgUx.jpg,"[18, 10749]",43316,Sólo el cielo lo sabe,en,All That Heaven Allows,"Una viuda de buena familia inicia un romance con su apuesto jardinero. A pesar de pertenecer a dos mundos completamente diferentes deciden casarse, pero su amor tropieza con el rechazo de los hijos de la mujer y de su círculo social.",1.3619,/5mycJKgG5fjkyYqtJXjkpnqZG2M.jpg,1955-08-25,False,False,7.35,339
False,/xd4P9EIV3T2Keh3aGnuEVWt5lh4.jpg,"[18, 36]",26302,El color de la granada,hy,Նռան գույնը,"Biografía del trovador y poeta armenio del siglo XVIII Sayat Nova. En lugar de hacer una narración lineal, el director se encarga de realizar una serie de cuadros vivientes que representan episodios importantes de la vida del poeta en clave simbólica: su infancia, su juventud, su entrada a un monasterio, o su enfrentamiento con el ángel de la muerte. Estos capítulos están desarrollados a partir de fragmentos de sus obras, los cuales aparecen en intertítulos o se escuchan mediante una voz en off.",3.2624,/aMIEEeLrCevG094Z2u82S0lxJPq.jpg,1969-10-01,False,False,7.3,337
False,/cpsCU7XJ3GbyqK4oa34pYsCAycU.jpg,"[16, 28, 878]",16234,Batman del futuro: El regreso del Joker,en,Batman Beyond: Return of the Joker,"Joker no murió y ahora es más fuerte. Terry MacGinnis, el Batman del Futuro se enfrentará al enemigo de su mentor, Bruce Wayne.",2.4348,/kiVZM7wIyJKRGZJOlHwQikoOxzT.jpg,2000-12-12,False,False,7.35,1198
False,/qGZXYHvWR1TYOU9raCaEABrj9m7.jpg,"[16, 10751, 14]",10144,La sirenita,en,The Little Mermaid,"Ariel es una sirena adolescente, hija de Tritón, el rey del mar. Desobedeciendo a su padre, visita la superficie y se enamora del príncipe Eric. Con la esperanza de encontrar a su amado, la sirenita cae inocentemente bajo los encantos de Úrsula, la bruja del mar, que la transforma en un ser humano. Pero la bruja tiene planes terribles para Ariel y su padre.",12.6205,/Vc0KvO7z2OzEbRs6nyZs9xD81s.jpg,1989-11-17,False,False,7.3,8434
False,/ehgX2eTBOgqB1Py3vSTKf3LXbEv.jpg,"[9648, 80, 53, 18]",3766,La dama de Shanghai,en,The Lady from Shanghai,"Michael O'Hara (Orson Welles), un marinero irlandés, entra a trabajar en un yate a las órdenes de un inválido casado con una mujer fatal (Rita Hayworth) y queda atrapado en una maraña de intrigas y asesinatos.",1.6725,/uW5BCzJuYVgoSvQOC0bIYevUpXX.jpg,1947-12-24,False,False,7.35,725
False,/2IIKts2A9vnUdM9tTC76B8tDmuZ.jpg,[27],1151031,Devuélvemela,en,Bring Her Back,"Un hermano y su hermana descubren un aterrador ritual en la apartada casa de su nueva madre adoptiva. Lo que parece un hogar seguro pronto se convierte en una pesadilla, donde figuras siniestras, extrañas imágenes en vídeo y sucesos paranormales los rodean.",9.8111,/cl3VbcYxzWnDPetd7SbdhSxwWoL.jpg,2025-05-19,False,False,7.348,1739
False,/auXrHU6O17n9Tz11SHReoorjrU6.jpg,"[16, 35, 10751]",1075794,Leo,en,Leo,"Leo (Sandler) es un lagarto de 74 años que lleva atrapado en el mismo aula de Florida durante décadas con su compañera de terrario, una tortuga (Bill Burr). Cuando se entera de que solo le queda un año de vida, Leo planea escapar para experimentar la vida en el exterior, pero entonces comienzan sus problemas.",4.9416,/bx3nuzVSyDSrSj0HqE2SFvZEeKT.jpg,2023-11-17,False,False,7.349,1365
False,/9vOfO3CP8mqqq0oqCNl9R7M07xE.jpg,"[80, 18, 53]",9065,Europa,de,Europa,"Tras la Segunda Guerra Mundial (1939-1945), Leo Kessler, un joven americano de origen alemán, se traslada a Alemania para trabajar con su tío en una compañía de ferrocarriles. Su trabajo le permitirá viajar, fascinado, por un país destruido por la guerra; pero también tendrá que enfrentarse poco a poco a los horrores de la barbarie nazi.",1.4327,/fxLHW93OLOsJKpe6pbO8VM9y2Ss.jpg,1991-06-27,False,False,7.349,362
False,/agUD7Wp6LAwpaB3phx6yiRmFoSY.jpg,[37],3089,Río Rojo,en,Red River,"Terminada la Guerra de Secesión (1861-1865) y después de haber sobrevivido a una matanza de los indios, el ganadero Tom Dunson (John Wayne) y su hijo adoptivo Matthew Garth (Montgomery Clift) proyectan trasladar diez mil cabezas de ganado desde Texas hasta Missouri. Nadie hasta entonces había intentado una operación de tal envergadura.",2.4905,/h3MNyRAce1QRdOuGT867xfkX7Zk.jpg,1948-09-17,False,False,7.349,597
False,/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg,[18],205220,Philomena,en,Philomena,"Philomena es la verdadera historia de la búsqueda de una madre por su hijo perdido. Quedando embarazada cuando era un adolescente en Irlanda en 1952, Philomena Lee fue enviada al convento de Roscrea para ser atendidas como una ""mujer en desgracia"". Cuando su hijo era sólo un bebé, las monjas se lo llevaron para darlo en adopción en Estados Unidos. Philomena pasó los próximos cincuenta años buscándolo en vano. Entonces conoció a Martin Sixsmith, un periodista cansado del mundo, tan cínico que Philomena confiaba en él. Juntos partieron hacia América en un viaje que no sólo revelaría la extraordinaria historia del hijo de Philomena, sino que también crearía un vínculo muy cercano e inesperado entre Philomena y Martin.",1.5425,/cbZGSZwmadokDFox2cp3keWYKY6.jpg,2013-11-01,False,False,7.348,1723
False,/8CdC61bvZTEwDlgFrXyYubjyMWc.jpg,"[10751, 18, 10770]",38602,El pequeño Lord,en,Little Lord Fauntleroy,"Ceddie, un niño pobre de Brooklyn, se convierte en el heredero del título y la fortuna de un conde inglés. Pero el testamento contiene una cláusula que lo obliga a vivir a Inglaterra con su abuelo, un viejo cascarrabias de carácter frío y amargado",1.7715,/7rLhBRseh1ZVNMQIFUxhy9IcWvi.jpg,1980-12-01,False,False,7.348,320
False,/jF71CkY9bHyWvZTNQUThyzecXYb.jpg,"[35, 18, 10749]",14736,Love & Basketball,en,Love & Basketball,"Quincy y Mónica son dos vecinos que crecen compartiendo su amor por el baloncesto. Están hechos el uno para el otro, pero ellos aún no lo saben. Los celos, el orgullo y la vida los llevan a encuentros y desencuentros, vividos con la intensidad de un playoff. Ni la estancia en Barcelona de Mónica ni una espectacular top-model en el corazón de Quincy podrán separarlos.",1.9771,/zNZWNX19FZ5QyedprVM0ldsXFiP.jpg,2000-04-21,False,False,7.348,470
False,/8Cbzx17QdJ6xBx2uDkdlpWsemGg.jpg,"[16, 18, 878]",12140,Ghost in the Shell 2: Innocence,ja,イノセンス,"En el año 2032, la frontera entre seres humanos y máquinas se ha reducido a niveles casi imperceptibles. En este contexto, un cyborg detective de la unidad antiterrorista (Batou) investigará el caso de un robot con forma de mujer, creado exclusivamente para satisfacer deseos sexuales, que ha asesinado a su propietario. Batou deberá indagar en las profundidades de la conciencia humana y en la sociedad del momento; donde la diferencia entre los robots y los humanos es extremadamente vaga.",3.2791,/ltaWpzIbNWUnGlPLLre4tDi0PU8.jpg,2004-03-06,False,False,7.348,988
False,/k8IWwxApf3cVkv9bkAOQHbUveXE.jpg,"[28, 35]",439584,Smetto quando voglio - Ad honorem,it,Smetto quando voglio - Ad honorem,,0.3265,/guhMZZFeBAQMiHsssbcOGPA1laN.jpg,2017-11-30,False,False,7.347,992
False,/p26c040MErns7DJYhisa1CpVB5i.jpg,"[27, 9648, 53]",423108,Expediente Warren: Obligado por el demonio,en,The Conjuring: The Devil Made Me Do It,"Los investigadores paranormales Ed y Lorraine Warren se encuentran con lo que se convertiría en uno de los casos más sensacionales de sus archivos. La lucha por el alma de un niño los lleva más allá de todo lo que habían visto antes, para marcar la primera vez en la historia de los Estados Unidos que un sospechoso de asesinato reclamaría posesión demoníaca como defensa.",9.8849,/ghMQALCyytc6W0wlOlMIKiMSRKV.jpg,2021-05-25,False,False,7.347,6575
False,/gz3rCM34UicmOxRY1T2SgiQZJoS.jpg,[18],249164,Si decido quedarme,en,If I Stay,"Mia es una joven de 17 años que parece tenerlo todo en la vida: una famila adorable, un novio que la quiere, una amiga incondicional y una prometedora carrera musical, debido a su talento natural para tocar el chelo. Sin embargo, todo eso cambia en una fracción de segundo, cuando ella y su familia sufren un terrible accidente de coche.",3.1425,/esicKDHOQYDVcENHTJ6RQDmcxBh.jpg,2014-08-21,False,False,7.347,4317
False,/mcoZV42CxmW07Ob8ynDuZ7wKZSr.jpg,"[18, 36, 10749]",88273,Un asunto real,da,En kongelig affære,"Para la joven Carolina Matilde (Alicia Vikander), casada siendo una adolescente con el rey de Dinamarca Christian VII, es un horror vivir con un marido ciclotímico y estrafalario que propone medidas como nombrar a su perro miembro honorario del Consejo de Estado, o que circulen en Copenhague por la noche carruajes vacíos para recoger a los borrachos. Así las cosas, Carolina se rinde a los encantos del médico personal del rey, un intelectual progresista (Mads Mikkelsen) que se verá dividido entre su lealtad al rey, su amor a la reina y su oportunidad de convertir una Dinamarca aún medieval en un país ilustrado.",1.6929,/w71BH21CNLOzZiAXMrom5ZZNzfi.jpg,2012-03-29,False,False,7.347,946
False,/5HLNp2zEsXezVoXtOfLJE29xaUI.jpg,"[80, 18, 53]",1830,El señor de la guerra,en,Lord of War,"Basada en una historia real, situada en el mundo internacional de la trata de armas. La película explora una consecuencia poco conocida del final de la Guerra Fría, la enorme cantidad de armas que de repente quedó disponible en los antiguos estados soviéticos para vender a los países en desarrollo (sobre todo de África) y las inmensas sumas de dinero amasadas por los traficantes de armas que las vendieron. Muchos piensan que es el mayor atraco del siglo 20. Sólo en Ucrania, entre 1982 y 1992 se robaron más de treinta y dos mil millones de dólares en armas. Ningún culpable ha sido jamás atrapado ni procesado.",5.9193,/tzmXFYq9OhUNYATAtbCuNr1Nin9.jpg,2005-09-16,False,False,7.346,5379
False,/nzSjTiecdosBfwMGAdpt9CxltCI.jpg,[27],377,Pesadilla en Elm Street,en,A Nightmare on Elm Street,"Varios jóvenes de una pequeña localidad tienen habitualmente pesadillas en las que son perseguidos por un hombre deformado por el fuego y que usa un guante terminado en afiladas cuchillas. Algunos de ellos comienzan a ser asesinados mientras duermen por este ser, que resulta ser un asesino al que los padres de estos jóvenes quemaron vivo hace varios años tras descubrir que había asesinado a varios niños.",26.8274,/qDmeYxsfNA68Bn7aW8HSkAuVmWf.jpg,1984-11-09,False,False,7.347,5776
False,/hiazLNa1UXuX35OTnMQRKOx3eTk.jpg,"[53, 80, 35]",1054867,Una batalla tras otra,en,One Battle After Another,"Un ex revolucionario, tras años apartado de la lucha, se ve obligado a volver a la acción para enfrentar a viejos enemigos en un ambiente cargado de tensión política, racismo y violencia militar... Adaptación modernizada de la novela 'Vineland', de Thomas Pynchon (1990), sobre los movimientos radicales de los años sesenta.",17.9274,/iZ1499F6hYxDxiqioy8oSUaxipG.jpg,2025-09-23,False,False,7.346,3849
False,/7id7oE3gqZuO0piWN20Ev7V90wl.jpg,"[16, 14, 12]",877957,Hogar a la deriva,ja,雨を告げる漂流団地,"Un día de verano, Kosuke y sus amigos deciden explorar un edificio que será demolido. Pero la aventura resulta ser más extraña de lo que pensaban: mágicamente, aparecen en medio del océano.",2.5831,/5giCJJApV1bWLVK9JB0rst1l9X2.jpg,2022-09-09,False,False,7.346,350
False,/C8oE4pj9toWpP9L4G9CVCGr9VH.jpg,[35],38528,Fiebre de caballo,it,Febbre da cavallo,"Las vidas de Bruno ""Mandrake"" y Armando ""Pomada"" giran en torno a las carreras de caballos y las apuestas. Lo que tienen en común es que siempre pierden. Mandrake recibe de parte de su novia Gabriella los nombres nombres de tres caballos para apostar; pero como piensa que no ganará, le pasa el dato a su amigo Pomada...",0.8388,/zprLOtwwjjTF84YOGIZxakRu9Mc.jpg,1976-10-29,False,False,7.346,382
False,/2EVSly7OY3yjobLdNYDIP5qCoQZ.jpg,"[18, 53, 9648, 10402, 10749]",14283,El violín rojo,fr,Le violon rouge,"En un taller de la Italia del siglo XVII, un maestro artesanal crea su obra definitiva, un violín perfecto y barnizado en rojo, para su hijo a punto de nacer. A partir de ese momento, el instrumento viaja de mano en mano desde Europa a Canadá, pasando por China, hasta la época actual.",2.0007,/wYEZnqC29g3yNCZwOqM3BHttiBo.jpg,1998-11-13,False,False,7.346,452
False,/bX5UVSVDOcuFMJh2zWN6gXbKswM.jpg,"[18, 35]",2056,Vías cruzadas,en,The Station Agent,"Finbar McBride odia ser el centro de atención de los demás, pero pasar inadvertido midiendo menos de uno treinta y cinco es poco menos que imposible. Finbar, que nació aquejado de raquitismo, desearía llevar una vida de aislamiento, disfrutando de su única pasión: los trenes. Por ello, se instala en una estación de tren abandonada de New Jersey, pero poco a poco, y sin quererlo, se va relacionando con sus escasos vecinos. Olivia Harris es una artista que lucha por superar la reciente muerte de su hijo y la ruptura de su matrimonio. El cercano puesto de perritos calientes lo lleva Joe Oramas, que tiene talento para la cocina y unas ganas insaciables de conversar. Inesperados lazos de afecto y entrega van uniendo a estos tres marginados, quedando de manifiesto que incluso el aislamiento es mejor cuando se comparte.",3.3372,/kScGE0ktoVybZvQl6mUGVODG7yJ.jpg,2003-12-05,False,False,7.3,798
False,/dX6DTUudwQ3NhvqbH6rKPaWYb2B.jpg,"[36, 18, 10749]",377263,Frantz,fr,Frantz,"Una pequeña ciudad alemana, poco tiempo después de la I Guerra Mundial. Anna va todos los días a visitar la tumba de su prometido Frantz, asesinado en Francia. Un día, Adrien, un misterioso joven francés, también deja flores en la tumba. Su presencia suscitará reacciones imprevisibles en un entorno marcado por la derrota de Alemania.",1.1097,/soakku6EGI1kj8eTPh9Rx7O2gJT.jpg,2016-09-07,False,False,7.345,736
False,/6cCF0KMUO2QmrVsQFujkQduREXX.jpg,"[53, 28, 18, 878]",61791,El origen del planeta de los simios,en,Rise of the Planet of the Apes,"Will Rodman es un joven científico que está investigando con monos para obtener un tratamiento contra el alzheimer, una enfermedad que afecta a su padre. Uno de esos primates, al que llaman César, experimenta una evolución en su inteligencia tan notable que el protagonista decide llevárselo a su casa para protegerlo. Le ayudará una bella primatóloga llamada Caroline.",9.1861,/6TqjIMQV11NkHMuriprN3xNoN6o.jpg,2011-08-03,False,False,7.345,12804
False,/3EJJClmGZwu7e6nsj1l0OBNdXfT.jpg,[35],33701,Los bronceados hacen ski,fr,Les Bronzés font du ski,"Secuela de ""Les bronzés"", también dirigida por Patrice Leconte. Ahora, tras la experiencia mediterránea estival de la primera entrega, el grupo de amigos se embarca en la aventura de los deportes de invierno. Por supuesto continuarán, al mismo tiempo, los problemas sentimentales y personales de los distintos componentes.",1.1398,/uTN0bp8yMUKesNTLXR1GnL2kLFs.jpg,1979-11-22,False,False,7.3,1267
False,/p55hZFMTWHl2j6xrPKp1qA9kF1I.jpg,"[10751, 16, 35, 9648, 10749]",14447,Wallace y Gromit: Un asunto de pan o muerte,en,A Matter of Loaf and Death,"Wallace y su perro, Gromit, abren una panaderia. Al poco de tenerla abierta se encuentran con misterioso asesinato, pero tras el enamoramiento de Wallace, Gromit se encontrará solo para resolver el caso.",1.7529,/sksEtIqrcNUWQrBYMzl9chITWEc.jpg,2008-12-26,False,False,7.345,613
False,/1ckHUJ6ztq5XJRKM2nIAW0UjJNH.jpg,"[53, 80, 9648]",2252,Promesas del este,en,Eastern Promises,"El misterioso y atractivo Nikolai es el chófer de una importante familia mafiosa de Europa Oriental. Semyon, el jefe del clan, detrás de una sonrisa encantadora, esconde una naturaleza fría y cruel. La estabilidad familiar se tambalea por culpa de Kirill, su alocado hijo, que hace más caso a Nikolai que a su propio padre. La vida de Nikolai cambia de golpe cuando conoce a Anna, una comadrona que trabaja en un hospital de Londres. Anna, muy afectada por la muerte en el parto de una adolescente, decide buscar a la familia sirviéndose del diario que la chica dejó escrito en ruso. Lo malo es que sus indagaciones desencadenan la ira de los mafiosos.",19.8642,/7VXya7414oHrpeZKkslNQ7BMcg9.jpg,2007-09-14,False,False,7.345,3741
False,/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg,"[18, 35]",615777,Babylon,en,Babylon,"Ambientada en Los Angeles durante los años 20, cuenta una historia de ambición y excesos desmesurados que recorre la ascensión y caída de múltiples personajes durante una época de desenfrenada decadencia y depravación en los albores de Hollywood.",10.8133,/9bHTq4XfYpAZcgzTLoPAElMytMj.jpg,2022-12-22,False,False,7.344,3800
