title,release_date,popularity,original_language,overview,genre_ids,adult,poster_path
"Je vais bien, ne t'en fais pas",2006-09-06,0.8304,fr,"Claire es una joven de 19 años. Cuando regresa a casa después de vacaciones, sus padres le dicen que Loïc, su hermano gemelo, se ha ido de casa tras una fuerte discusión con su padre. Como Loïc no se pone en contacto con ella, Lili termina por creer que algo malo ha sucedido, y decide ir en su busca...",[18],False,/ffk3hWeY5CGEdEEab2qAaueYCPv.jpg
Warhorse One,2023-06-30,3.6857,en,"Mientras realizaba una misión de rescate para evacuar a un grupo de misioneros, durante la retirada militar de EE. UU. de Afganistán en 2021, un helicóptero del equipo SEAL es derribado por un grupo de insurgentes. Uno de los operadores del equipo SEAL, el Jefe Maestro Richard Mirko (Johnny Strong), es arrojado de los escombros, sobreviviendo milagrosamente al accidente. Con el resto de su equipo muerto en acción, Mirko continúa su búsqueda de los misioneros, pero encuentra su vehículo emboscado, el único sobreviviente: un traumatizado niño de 5 años. Mirko debe ahora guía al niño a un lugar seguro, a través de un guante de insurgentes hostiles, y sobrevive a la brutal naturaleza afgana.","[28, 10752, 18]",False,/wtraS8sp5OzGhY4538xeLFUslgu.jpg
Loco por ella,2021-02-26,0.7948,es,"Tras ingresar voluntariamente en el centro psiquiátrico donde reside la mujer de la que se ha enamorado, Adri descubre que salir de ahí no le resultará nada fácil.","[35, 10749]",False,/mVcOR5f1bKhqSWWxViOfmOJ7aqc.jpg
Sólo los amantes sobreviven,2013-12-12,2.2811,en,"Adam es un músico ""underground"" deprimido y decepcionado por la situación que está viviendo a consecuencia de las últimas actividades humanas. Adam y Eve, su amante desde hace siglos, son dos vampiros apasionados por la literatura y la música que luchan por sobrevivir en un mundo donde los seres humanos son simples zombies cuya sangre es incomestible para ellos. Pero el feliz romance pronto se ve alterado por la llegada de la incontrolable hermana pequeña de Eve, que intentará por todos los medios acabar con su relación.","[18, 10749, 14]",False,/uQoyZrXqkQGTwsBbqTqzz5t3sxL.jpg
Sin límites,2011-03-17,21.4537,en,"Un escritor (Bradley Cooper), que sufre una crisis de creatividad, prueba un día una nueva droga que lo pone en condiciones de usar al máximo todas sus facultades mentales; es una especie de píldora inteligente gracias a la cual consigue triunfar en Nueva York. Un poderoso financiero de Wall Street (De Niro) siente una extraordinaria curiosidad por averiguar qué se esconde detrás de tanto éxito...","[53, 9648, 878]",False,/iwOyBV7B4Y7YQKc6ZOmmdEMhjyf.jpg
Betty Blue,1986-04-09,12.33,fr,"Zorg es un manitas que trabaja en Francia como encargado de unos bungalows en la playa. Su vida es tranquila y pacífica, trabaja con dedicación y escribe en su tiempo libre. Pero un día Betty entra en su vida, una joven tan bella como salvaje e impredecible. De repente, el carácter sin reglas de Betty empieza a descontrolarse.","[18, 10749]",False,/oJV5kxgUUQW1p314Xk7fyJoYiXx.jpg
Un puente lejano,1977-06-15,4.354,en,"En septiembre de 1944, alentados por el éxito de la invasión de Normandía, los aliados emprendieron con determinación la operación ""Market Garden"", un arriesgado plan para poner fin lo antes posible a la guerra, invadiendo Alemania y destruyendo la industria bélica de Hitler. La clave era conquistar varios puentes por los que pasarían las tropas. No obstante, las estrategias en el campo de batalla, combinadas con los errores del servicio de información, la mala suerte y un clima, si cabe, peor, condujeron la operación a un desenlace inesperado.","[18, 36, 10752]",False,/qrbeJ2xzCQnKQql3pwta3x9aQ4X.jpg
El retorno de Godzilla,1984-12-15,2.1444,ja,"Tras el ataque a un barco pesquero, el único tripulante superviviente se da cuenta de que no es otro que un Godzilla resucitado. Sin embargo, los esfuerzos por sacar a la luz la historia son reprimidos por el gobierno japonés ante la creciente tensión política entre Estados Unidos y la Unión Soviética, ambos dispuestos a bombardear Japón para detener al monstruo.","[878, 28, 27]",False,/2rqFk9AWfYkA6TOUxLNXi5JR0nC.jpg
Hasta los huesos,2017-01-22,2.3592,en,Una joven anoréxica (Lily Collins) empieza un tratamiento poco convencional en un centro donde crea lazos con otros internos que también sufren trastornos alimentarios.,[18],False,/tImAdFTG6EYjZFamOYVUc9rRKpB.jpg
Sólo el fin del mundo,2016-09-21,1.303,fr,"Tras doce años de ausencia, un escritor regresa a su pueblo natal para anunciar a su familia que se está muriendo. A medida que el resentimiento reescribe el transcurso de la tarde, los conflictos se desatan alimentados por la duda y la soledad, entre las cinco personas reunidas en la casa familiar. Mientras, cualquier intento por empatizar se ve saboteado por la incapacidad de las personas para escuchar y amar. Sólo el fin del mundo (Juste la fin du monde) supone la adaptación cinematográfica de la obra de teatro homónima de Jean-Luc Lagarce.",[18],False,/76vab80WxkXj2pt1FRQKYSKZjiS.jpg
Jane Eyre,2011-03-11,3.7439,en,"Jane Eyre, una muchacha educada en un orfanato y de difícil infancia, es contratada por Edward Rochester para trabajar como institutriz de una niña en Thornfield House. La aislada y sombría mansión, así como la inicial frialdad del dueño de la casa ponen a prueba la fortaleza de la joven. Sin embargo, poco a poco empieza a enamorarse de él.","[18, 10749]",False,/lARvVNx7r19UAYSFLuSgh06mfMx.jpg
Baarìa,2009-09-25,2.2857,it,"Relato épico que abarca tres generaciones, desde los años 30 hasta la actualidad, usando como telón de fondo el nacimiento del fascismo (Marcha sobre Roma, 1922), la Segunda Guerra Mundial (1939-1945) y la política italiana de la postguerra. Fue seleccionada por Italia como candidata al Oscar 2010 en la categoría de película de habla no inglesa.","[18, 35, 10749]",False,/9jgBowp8D9TUsK1GubdEAEeALCV.jpg
Gracias por fumar,2005-09-09,2.754,en,"Nick Naylor, jefe de prensa de una gran compañía de tabaco, dedica su vida a defender los derechos de los fumadores en medio de la cultura neo-puritana dominante. Enfrentado a grupos de defensa de la salud y a un oportunista senador, Nick pasa a la ofensiva como relaciones públicas del consumo de cigarrillos, pero al mismo tiempo comienza a pensar en la imagen que está dando a su hijo pequeño Joey.","[35, 18]",False,/wIOfcMgsgqNqdx2Z0MkLFsfz8SQ.jpg
Lars y una chica de verdad,2007-10-12,3.9483,en,"Lars (Ryan Gosling), un joven enormemente tímido y dulce que vive en una pequeña localidad junto a su hermano (Paul Schneider) y su cuñada (Emily Mortimer), lleva por fin a casa a Bianca, la chica de sus sueños. El problema es que Bianca es una muñeca que encargó por Internet, aunque Lars la trata como si fuera una persona real. Alentados por una doctora (Patricia Clarkson), y en un esfuerzo por comprenderle, su familia decide seguir con la fantasía de Lars, de la que pronto acabará participando todo el pueblo.","[35, 18, 10749]",False,/vFSHXRpFQe0nni585tdrCKQfJwR.jpg
Desayuno en Plutón,2005-11-16,2.0558,en,"Patrick Braden es un joven encantador, pero más duro de lo que aparenta. Abandonado al nacer en un pequeño pueblo irlandés, es consciente desde el principio de que es diferente a los demás. Patrick sobrevive en un ambiente hostil gracias no sólo a su ingenio y a su encanto, sino también a que no está dispuesto a que nada ni nadie lo cambie. Le pasarán mil y una peripecias, algunas surrealistas, otras divertidas e incluso conmovedoras, siempre en las carnes de un joven que resiste las pruebas y los desafíos con una sonrisa y manteniendo su fe en la bondad inherente a todos los seres humanos.","[18, 35]",False,/bgYZrGmHgt4rBUw6nkIFmMYwUhW.jpg
Señora Doubtfire: Papá de por vida,1993-11-24,20.7448,en,"Willams es padre y esposo. Sus hijos lo consideran un padre maravilloso, pero su mujer está cansada de que se comporte como si también él fuera un niño. Tras un accidentado divorcio, aunque lucha con todas sus fuerzas para conseguir la custodia de los niños, el juez no se la concede. Decide entonces hacerse pasar por una señora mayor para poder ser, al menos, la canguro de sus hijos.","[35, 18, 10751]",False,/8GcpLdN9aiIBH5rnu8VRI4iPxbM.jpg
Downton Abbey: Una nueva era,2022-04-27,2.9691,en,"Violet, la condesa viuda de Grantham, ha heredado una villa en el sur de Francia de un viejo amigo. Mientras tanto, un cineasta obtiene el permiso de Mary para rodar una película en Downton Abbey. Robert piensa que tener actores y actrices dando vueltas, maquillados, es una idea terrible, pero otros miembros de la familia, y los sirvientes, están encantados con la idea. Para perderse la ""película espantosa"" de Mary, como la llama Robert, algunos miembros de la familia viajan al sur de Francia para resolver el misterio de por qué el amigo de Violet le dejó una villa. Secuela de la adaptación cinematográfica de la popular serie.","[18, 10749]",False,/yRng7Bgz8nW714NQpmQYx6XkLWH.jpg
No,2012-08-09,1.6592,es,"García Bernal interpreta a un ejecutivo de publicidad que diseña una campaña brillante y optimista para poner fin a la dictadura militar en Chile y derrocar a Augusto Pinochet. Comedia negra sobre el plebiscito de 1988 y específicamente sobre la campaña del ""No"".","[18, 36]",False,/Aqp4PH27zI4Uqqag41y2gXwmXma.jpg
El regreso de los muertos vivientes,1985-04-25,5.4146,en,"Frank y su aprendiz Freddy terminan su turno en un almacén de productos sanitarios. Charlando, Frank cuenta al joven que los hechos narrados en lapelícula la Noche de los Muertos Vivientes fueron reales, pero han sido ocultados por las autoridades. Para convencer al chico de queno miente, le lleva al sótano, donde le enseña un barril que contiene a uno de los zombies, y el gas que en su momento le devolvió la vida. Accidentalmente abren el barril, liberando tanto al muerto viviente como el gas, que alcanza un cementerio cercano. Sin saberlo, un grupo de jóvenes que han ido a pasar la noche al cementerio serán testigos del despertar de los muertos.","[35, 27, 878]",False,/yZsQ2asRp8mwbGt4WnqnE59pfdT.jpg
Evangelion: 3.0 You Can (Not) Redo,2012-11-17,3.0149,ja,"La historia empieza 14 años después del Casi Tercer Impacto, el gobierno japonés decide desmantelar NERV y arrestar a su personal, durante los 14 años varios miembros de NERV obtienen su libertad y deciden formar una organización llamada WILL-E cuyo supuesto propósito es limpiar los mares, en realidad tratan de detener los planes de la nueva NERV. Ikari Shinji se despierta y ve lo que él provocó, tratando de arreglarlo, sin darse cuenta de lo que provocaría","[16, 878, 28, 18]",False,/oU8hDly4mgFYhpg2gZdJQ7D5CoI.jpg
Una chica divertida (Funny Girl),1968-09-19,2.6585,en,"Musical sobre la vida de la cantante y actriz cómica de origen judío Fanny Brice, que obtuvo su primer gran éxito en el Keeney’s Music May gracias a su divertido debut como patinadora. Un año después, empieza a trabajar en el famoso Follies y pronto se convierte en una estrella. A nivel personal la historia se centra en su relación con su segundo marido, Nick Arnstein, un jugador profesional.","[35, 18, 10749]",False,/2xtTZff6Qd2ZMKZXunrGLH1mYz9.jpg
El imperio de las sombras,2016-09-07,2.4867,ko,"Finales de los años 20, durante la ocupación japonesa de Corea. Un grupo de la resistencia intenta traer explosivos desde Shanghái para destruir la base nipona en Seúl, mientras que los japoneses intentan detenerlos. Un talentoso policía japonés nacido coreano, que había pertenecido al movimiento independiente, se ve en el dilema de elegir entre su deber y el apoyo a una causa mayor.","[28, 53, 36]",False,/7IE8NXNBdIMw0TqqosEPSwX4NX8.jpg
Wonder Woman (La mujer maravilla),2009-03-03,2.4715,en,"Adaptación al cine del personaje de Wonder Woman, una super heroína de cómic, amazona, princesa, guerrera y un con un látigo de superpoderes; que viaja hasta el mundo moderno para combatir el mal.","[28, 12, 16, 14, 878]",False,/o2muinN4yIeU4OR9DcEi0tXdqO7.jpg
El talento de Mr. Ripley,1999-12-25,5.1161,en,"Ser joven y despreocupado en medio de un paisaje idílico de la Italia bañada por el sol de finales de los 50: esa es la dolce vita que Tom Ripley (Matt Damon) anhela, y que Dickie Greeleaf (Jude Law) disfruta. Cuando el padre de Dickie, un adinerado constructor de barcos, pide a Tom que traiga de vuelta a casa, a América, a su hijo, éste y su bella y expatriada compañera, Marge Sherwood (Gwyneth Paltrow), nunca hubieran sospechado a qué peligrosos extremos llegaría Ripley con tal de convertir el estilo de vida de la pareja en el suyo propio. Al fin y al cabo, es mejor ser una falsa persona importante que un don nadie auténtico.","[53, 80, 18]",False,/idVOOIQGbf22TF58amdYvHBL9Ua.jpg
Las amistades peligrosas,1988-12-21,4.0517,en,"Francia, siglo XVIII. La perversa y fascinante Marquesa de Merteuil planea vengarse de su último amante con la ayuda de su viejo amigo el Vizconde de Valmont, un seductor tan amoral y depravado como ella. Una virtuosa mujer casada, Madame de Tourvel, de la que Valmont se enamora, se verá involucrada en las insidiosas maquinaciones de la marquesa.","[18, 10749]",False,/oLuTwurVSb7X8t13SEhKo4Rfrvt.jpg
Monsieur Aznavour,2024-10-23,1.4835,fr,"Desde su humilde infancia hasta su ascenso a la fama, desde sus triunfos hasta sus fracasos, desde París hasta Nueva York, descubre la excepcional trayectoria de un artista. Íntimo, intenso, frágil e indestructible, entregado a su arte hasta el final, aquí está uno de los cantantes más inmortales de todos los tiempos: MONSIEUR AZNAVOUR.","[36, 10402, 18]",False,/vrWLM1QJ8OvHl59HqkmoBqq146n.jpg
El acontecimiento,2021-11-04,4.5994,fr,"Francia, 1963. Anne, una joven y brillante estudiante con un futuro prometedor, descubre que está embarazada. De la noche a la mañana ve truncada la oportunidad de terminar sus estudios y huir de las asfixiantes restricciones de su entorno. Con los exámenes finales acercándose y un vientre que no para de crecer, Anne decide actuar, incluso si supone confrontar la vergüenza, el dolor y hasta ir a la cárcel por ello.",[18],False,/3EwqppBdI3n42tgecg01fVeDOsb.jpg
